type,code,name_km,name_en,province_code,district_code,commune_code
ភូមិ,01020101,អូរធំ,Ou Thum,01,0102,010201
ភូមិ,01020102,ភ្នំ,Phnum,01,0102,010201
ភូមិ,01020103,បន្ទាយនាង,Banteay Neang,01,0102,010201
ភូមិ,01020104,គោកព្នៅ,Kouk Pnov,01,0102,010201
ភូមិ,01020105,ត្រាង,Trang,01,0102,010201
ភូមិ,01020106,ពង្រ,Pongro,01,0102,010201
ភូមិ,01020107,គោកទន្លាប់,Kouk Tonloab,01,0102,010201
ភូមិ,01020108,ត្របែក,Trabaek,01,0102,010201
ភូមិ,01020109,ឃីឡិក,Khilek,01,0102,010201
ភូមិ,01020110,សំរោងពេន,Samraong Pen,01,0102,010201
ភូមិ,01020111,ដងរុនលិច,Dang Run Lech,01,0102,010201
ភូមិ,01020112,ដងរុនកើត,Dang Run Kaeut,01,0102,010201
ភូមិ,01020113,អូរស្ងួត,Ou Snguot,01,0102,010201
ភូមិ,01020114,ព្រៃចង្ហាលិច,Prey Changha Lech,01,0102,010201
ភូមិ,01020115,ព្រៃចង្ហាកើត,Prey Changha Kaeut,01,0102,010201
ភូមិ,01020116,អូរអណ្ដូងលិច,Ou Andoung Lech,01,0102,010201
ភូមិ,01020117,អូរអណ្ដូងកណ្ដាល,Ou Andoung Kandal,01,0102,010201
ភូមិ,01020118,អូរអណ្ដូងកើត,Ou Andoung Kaeut,01,0102,010201
ភូមិ,01020119,គោកក្ដួច,Kouk Kduoch,01,0102,010201
ភូមិ,01020201,ខ្ទុម្ពរាយលិច,Khtum Reay Lech,01,0102,010202
ភូមិ,01020202,ខ្ទុម្ពរាយកើត,Khtum Reay Kaeut,01,0102,010202
ភូមិ,01020203,អន្លង់ថ្ងាន់កើត,Anlong Thngan Kaeut,01,0102,010202
ភូមិ,01020204,អន្លង់ថ្ងាន់លិច,Anlong Thngan Lech,01,0102,010202
ភូមិ,01020205,បង់បត់លិច,Bang Bat Lech,01,0102,010202
ភូមិ,01020206,បង់បត់កើត,Bang Bat Kaeut,01,0102,010202
ភូមិ,01020207,បត់ត្រង់,Bat Trang,01,0102,010202
ភូមិ,01020208,បត់ត្រង់ធំលិច,Bat Trang Thum Lech,01,0102,010202
ភូមិ,01020209,បត់ត្រង់ធំកើត,Bat Trang Thum Kaeut,01,0102,010202
ភូមិ,01020210,បត់ត្រង់តូច,Bat Trang Touch,01,0102,010202
ភូមិ,01020211,ព្រែកជីក,Preaek Chik,01,0102,010202
ភូមិ,01020301,ប្រឡាយចារ៍,Pralay Char,01,0102,010203
ភូមិ,01020302,រង្វានលិច,Rongvean Lech,01,0102,010203
ភូមិ,01020303,រង្វានកើត,Rongvean Kaeut,01,0102,010203
ភូមិ,01020304,ចំណោមលិច,Chamnaom Lech,01,0102,010203
ភូមិ,01020305,ចំណោមកើត,Chamnaom Kaeut,01,0102,010203
ភូមិ,01020306,រោងគោដើម,Roung Kou Daeum,01,0102,010203
ភូមិ,01020307,រោងគោកណ្ដាល,Roung Kou Kandal,01,0102,010203
ភូមិ,01020308,រោងគោចុង,Roung Kou Chong,01,0102,010203
ភូមិ,01020309,ពាមរោងគោ,Peam Roung Kou,01,0102,010203
ភូមិ,01020310,តាសល់,Ta Sal,01,0102,010203
ភូមិ,01020311,ជួរខ្ចាស់,Chuor Khchas,01,0102,010203
ភូមិ,01020312,បឹងត្រស់,Boeng Tras,01,0102,010203
ភូមិ,01020313,ដងត្រាង,Dang Trang,01,0102,010203
ភូមិ,01020314,ស្រែព្រៃ,Srae Prey,01,0102,010203
ភូមិ,01020315,បុស្បទន្លាប់,Bos Tonloab,01,0102,010203
ភូមិ,01020316,តាប៊ុន,Ta  Bun,01,0102,010203
ភូមិ,01020317,គោកពន្លៃ,Kouk Ponley,01,0102,010203
ភូមិ,01020318,សាយសាម៉ន,Say Samon,01,0102,010203
ភូមិ,01020401,គោកបល្ល័ង្ក,Kouk Ballangk,01,0102,010204
ភូមិ,01020402,តាអន,Ta An,01,0102,010204
ភូមិ,01020403,ប្រឡាយជ្រៃ,Pralay Chrey,01,0102,010204
ភូមិ,01020404,ជើងចាប,Cheung Chab,01,0102,010204
ភូមិ,01020405,ផាត់សណ្ដោង,Phat Sandaong,01,0102,010204
ភូមិ,01020406,ចារថ្មី,Char Thmei,01,0102,010204
ភូមិ,01020407,ផ្អាវថ្មី,Phav Thmei,01,0102,010204
ភូមិ,01020408,តាសល់,Ta Sal,01,0102,010204
ភូមិ,01020501,គយម៉ែង,Koy Maeng,01,0102,010205
ភូមិ,01020502,ស្ដីលើ,Sdei Leu,01,0102,010205
ភូមិ,01020503,ផ្លូវសៀម,Phlov Siem,01,0102,010205
ភូមិ,01020504,តានង,Ta Nong,01,0102,010205
ភូមិ,01020505,អង្ករខ្មៅ,Angkar Khmau,01,0102,010205
ភូមិ,01020506,កសាងថ្មី,Kasang Thmei,01,0102,010205
ភូមិ,01020507,ស្ទឹងចាស់,Stueng Chas,01,0102,010205
ភូមិ,01020508,ស្ដីក្រោម,Sdei Kraom,01,0102,010205
ភូមិ,01020601,ភ្នំធំត្បូង,Phnum Thum Tboung,01,0102,010206
ភូមិ,01020602,ភ្នំប្រាសាទ,Phnum Prasat,01,0102,010206
ភូមិ,01020603,ភ្នំធំជើង,Phnum Thum Cheung,01,0102,010206
ភូមិ,01020604,ចំការលោក,Chamkar Louk,01,0102,010206
ភូមិ,01020605,ភ្នំធំថ្មី,Phnum Thum Thmei,01,0102,010206
ភូមិ,01020606,អន្លង់ស្ដី,Anlong Sdei,01,0102,010206
ភូមិ,01020607,គោកធ្លង់កើត,Kouk Thlong Kaeut,01,0102,010206
ភូមិ,01020608,គោកធ្លង់កណ្ដាល,Kouk Thlong Kandal,01,0102,010206
ភូមិ,01020609,អូរស្ងួត,Ou Snguot,01,0102,010206
ភូមិ,01020610,អូរប្រាសាទ,Ou Prasat,01,0102,010206
ភូមិ,01020611,គោកអំពិល,Kouk Ampil,01,0102,010206
ភូមិ,01020612,រ៉ាចំការចេក,Ra Chamkar Chek,01,0102,010206
ភូមិ,01020613,ពោធិ៍រៀង,Pou Rieng,01,0102,010206
ភូមិ,01020614,រូងក្របៅ,Rung Krabau,01,0102,010206
ភូមិ,01020701,ភ្នំតូចត្បូង,Phnum Touch Tboung,01,0102,010207
ភូមិ,01020702,ភ្នំតូចជើង,Phnum Touch Cheung,01,0102,010207
ភូមិ,01020703,ថ្នល់បត់,Thnal Bat,01,0102,010207
ភូមិ,01020704,អូរញរ,Ou Nhor,01,0102,010207
ភូមិ,01020705,បឹងត្រស់,Boeng Tras,01,0102,010207
ភូមិ,01020706,មនោរម្យ,Monourom,01,0102,010207
ភូមិ,01020707,ប៉ោយតាសេក,Paoy Ta Sek,01,0102,010207
ភូមិ,01020708,ព្រៃទទឹង,Prey Totueng,01,0102,010207
ភូមិ,01020709,បឹងរាំង,Boeng Reang,01,0102,010207
ភូមិ,01020710,វត្ដថ្មី,Voat Thmei,01,0102,010207
ភូមិ,01020801,ពោធិ៍ពីរដើម,Pou Pir Daeum,01,0102,010208
ភូមិ,01020802,រហាត់ទឹក,Rohat Tuek,01,0102,010208
ភូមិ,01020803,ថ្នល់បត់,Thnal Bat,01,0102,010208
ភូមិ,01020804,ក្រមល់,Kramol,01,0102,010208
ភូមិ,01020805,ខ្ទុំជ្រុំ,Khtum Chrum,01,0102,010208
ភូមិ,01020806,ចកលិច,Chak Lech,01,0102,010208
ភូមិ,01020807,ដូនមូល,Doun Mul,01,0102,010208
ភូមិ,01020808,ព្រែកសំរោង,Preaek Samraong,01,0102,010208
ភូមិ,01020809,អូរដង្កោ,Ou Dangkao,01,0102,010208
ភូមិ,01020810,ចំការចេក,Chamkar Chek,01,0102,010208
ភូមិ,01020811,អូរជួប,Ou Chuob,01,0102,010208
ភូមិ,01020812,កស្វាយ,Ka Svay,01,0102,010208
ភូមិ,01020813,ចកកើត,Chak Kaeut,01,0102,010208
ភូមិ,01020901,អញ្ចាញ,Anhchanh,01,0102,010209
ភូមិ,01020902,នាងកេត,Neang Ket,01,0102,010209
ភូមិ,01020903,ព្រែករពៅ,Praek Ropov,01,0102,010209
ភូមិ,01020904,សាលាដែង,Sala Daeng,01,0102,010209
ភូមិ,01020905,សំរោង,Samraong,01,0102,010209
ភូមិ,01020906,អន្លង់មានទ្រព្យ,Anlong Mean Troap,01,0102,010209
ភូមិ,01020907,ចំការតាដោក,Chamkar Ta Daok,01,0102,010209
ភូមិ,01020908,ប្រទ្បាយហ្លួងក្រោម,Pralay Luong Kraom,01,0102,010209
ភូមិ,01020909,ហ្លួង,Luong,01,0102,010209
ភូមិ,01020910,អូរតាគល់,Ou Ta Kol,01,0102,010209
ភូមិ,01020911,ប្រទ្បាយហ្លួងលើ,Pralay Luong Leu,01,0102,010209
ភូមិ,01020912,គោកស្វាយ,Kouk Svay,01,0102,010209
ភូមិ,01020913,អូរតាម៉ា,Ou Ta Ma,01,0102,010209
ភូមិ,01020914,កោះកែវ,Kaoh Kaev,01,0102,010209
ភូមិ,01020915,ផាស៊ីស្រា,Phasi Sra,01,0102,010209
ភូមិ,01020916,ឫស្សីក្រោក,Ruessei Kraok,01,0102,010209
ភូមិ,01020917,ជំទាវ,Chumteav,01,0102,010209
ភូមិ,01021001,ឆ្នើមមាស,Chhnaeum Meas,01,0102,010210
ភូមិ,01021002,ស្រណាល,Sranal,01,0102,010210
ភូមិ,01021003,ឡ,La,01,0102,010210
ភូមិ,01021004,តាមែងពក,Ta Meaeng Pok,01,0102,010210
ភូមិ,01021005,សំបួរ,Sambuor,01,0102,010210
ភូមិ,01021006,ដូនឡឹក,Doun Loek,01,0102,010210
ភូមិ,01021007,ក្បាលក្របី,Kbal Krabei,01,0102,010210
ភូមិ,01021008,ស្រះឈូក,Srah Chhuk,01,0102,010210
ភូមិ,01021009,ស្រែព្រៃ,Srae Prey,01,0102,010210
ភូមិ,01021010,ចែកអង្ករ,Chaek Angkar,01,0102,010210
ភូមិ,01021011,ថ្មដប់,Thma Dab,01,0102,010210
ភូមិ,01021101,តាម៉ៅ,Ta Mau,01,0102,010211
ភូមិ,01021102,អន្សមចេក,Ansam Chek,01,0102,010211
ភូមិ,01021103,ត្នោត,Tnaot,01,0102,010211
ភូមិ,01021104,បួរ,Buor,01,0102,010211
ភូមិ,01021105,បុស្សឡោក,Bos Laok,01,0102,010211
ភូមិ,01021106,សឿ,Soea,01,0102,010211
ភូមិ,01021107,បឹងតូច,Boeng Touch,01,0102,010211
ភូមិ,01021108,ផ្លូវដំរីលើ,Phlov Damrei Leu,01,0102,010211
ភូមិ,01021109,ផ្លូវដំរីក្រោម,Phlov Damrei Kraom,01,0102,010211
ភូមិ,01021110,អូរសឿ,Ou Soea,01,0102,010211
ភូមិ,01021111,គោកសំរោង,Kouk Samraong,01,0102,010211
ភូមិ,01021112,បល្ល័ង្គជ្រៃ,Balang Chrey,01,0102,010211
ភូមិ,01021113,អូរជួបថ្មី,Ou Choub Thmey,01,0102,010211
ភូមិ,01021201,តាអ៊ិន១,Ta In Muoy,01,0102,010212
ភូមិ,01021202,តាអ៊ិន២,Ta In Pir,01,0102,010212
ភូមិ,01021203,ក្រូច,Krouch,01,0102,010212
ភូមិ,01021204,ចំការចេក,Chamkar Chek,01,0102,010212
ភូមិ,01021205,ស្រះរាំង,Srah Reang,01,0102,010212
ភូមិ,01021206,តាចាន់,Ta Chan,01,0102,010212
ភូមិ,01021207,គោកស្រុក,Kouk Srok,01,0102,010212
ភូមិ,01021208,គោកច្រាប,Kouk Chrab,01,0102,010212
ភូមិ,01021209,គោកក្រសាំង,Kouk Krasang,01,0102,010212
ភូមិ,01021301,ព្រះស្រែ,Preah Srae,01,0102,010213
ភូមិ,01021302,តាឡំកណ្ដាល,Ta Lam Kandal,01,0102,010213
ភូមិ,01021303,តាឡំចុង,Ta Lam Chong,01,0102,010213
ភូមិ,01021304,បឹងឃ្លាំងលិច,Boeng Khleang Lech,01,0102,010213
ភូមិ,01021305,ចុងគោក,Chong Kouk,01,0102,010213
ភូមិ,01021306,បឹងឃ្លាំងកើត,Boeng Khleang Kaeut,01,0102,010213
ភូមិ,01021307,ខ្លាខាំឆ្កែ,Khla Kham Chhkae,01,0102,010213
ភូមិ,01021308,បឹងវែង,Boeng Veaeng,01,0102,010213
ភូមិ,01030101,រង្វាន,Rongvean,01,0103,010301
ភូមិ,01030102,ថ្មីខាងត្បូង,Thmei Khang Tboung,01,0103,010301
ភូមិ,01030103,ថ្មីខាងជើង,Thmei Khang Cheung,01,0103,010301
ភូមិ,01030104,គោកយាង,Kouk Yeang,01,0103,010301
ភូមិ,01030105,គោកចាស់,Kouk Chas,01,0103,010301
ភូមិ,01030106,ច្រាប,Chrab,01,0103,010301
ភូមិ,01030107,កន្ទួត,Kantuot,01,0103,010301
ភូមិ,01030108,ណាំតៅ,Nam Tau,01,0103,010301
ភូមិ,01030109,ពង្រ,Pongro,01,0103,010301
ភូមិ,01030110,សំរោង,Samraong,01,0103,010301
ភូមិ,01030111,ក្នាំង,Khnang,01,0103,010301
ភូមិ,01030112,ធ្នង់ខាងត្បូង,Thnong Khang Tboung,01,0103,010301
ភូមិ,01030113,ធ្នង់ខាងជើង,Thnong Khang Cheung,01,0103,010301
ភូមិ,01030114,ស្លែង,Slaeng,01,0103,010301
ភូមិ,01030115,តាគង់,Takong,01,0103,010301
ភូមិ,01030116,យាងឧត្ដម,Yeang Otdam,01,0103,010301
ភូមិ,01030117,អំពិលកោង,Ampil Kaong,01,0103,010301
ភូមិ,01030118,កុងសៀម,Kong Siem,01,0103,010301
ភូមិ,01030201,ប៉ោយស្នួល,Paoy Snuol,01,0103,010302
ភូមិ,01030202,ប៉ោយចារ,Paoy Char,01,0103,010302
ភូមិ,01030203,ត្រពាំងថ្មត្បូង,Trapeang Thma Tboung,01,0103,010302
ភូមិ,01030204,ត្រពាំងថ្មជើង,Trapeang Thma Cheung,01,0103,010302
ភូមិ,01030205,ត្រពាំងថ្មកណ្ដាល,Trapeang Thma Kandal,01,0103,010302
ភូមិ,01030206,ប៉ោយតាអុង,Paoy Ta Ong,01,0103,010302
ភូមិ,01030207,សំបួរ,Sambuor,01,0103,010302
ភូមិ,01030208,ពង្រ,Pongro,01,0103,010302
ភូមិ,01030301,តាវង,Ta Vong,01,0103,010303
ភូមិ,01030302,ពន្លៃ,Ponley,01,0103,010303
ភូមិ,01030303,ស្វាយស,Svay Sa,01,0103,010303
ភូមិ,01030304,ស្វាយខ្មៅ,Svay Khmau,01,0103,010303
ភូមិ,01030305,គោគតាសុខ,Kouk Ta Sokh,01,0103,010303
ភូមិ,01030306,ពោធិ៍រាំបុណ្យ,Pou Roam Bon,01,0103,010303
ភូមិ,01030401,រោគ,Rouk,01,0103,010304
ភូមិ,01030402,មុខឈ្នាង,Mukh Chhneang,01,0103,010304
ភូមិ,01030403,ស្ពាន,Spean,01,0103,010304
ភូមិ,01030404,គោកចារ,Kouk Char,01,0103,010304
ភូមិ,01030405,កណ្ដាល,Kandal,01,0103,010304
ភូមិ,01030406,ពង្រ,Pongro,01,0103,010304
ភូមិ,01030501,មាត់ស្រះ,Moat Srah,01,0103,010305
ភូមិ,01030502,ស្រះឈូកខាងលិច,Srah Chhuk Khang Lech,01,0103,010305
ភូមិ,01030503,ស្រះជីក,Srah Chik,01,0103,010305
ភូមិ,01030504,គោកក្រោល,Kouk Kral,01,0103,010305
ភូមិ,01030505,គោករំចេក,Kouk Rumchek,01,0103,010305
ភូមិ,01030506,គោកតារាជ្យ,Kouk Ta Reach,01,0103,010305
ភូមិ,01030507,កណ្ដាលខាងលិច,Kandal Khang Lech,01,0103,010305
ភូមិ,01030508,កណ្ដាលខាងកើត,Kandal Khang Kaeut,01,0103,010305
ភូមិ,01030509,ស្រះឈូកខាងកើត,Srah Chhuk Khang Kaeut,01,0103,010305
ភូមិ,01030601,ភ្នំដី,Phnum Dei,01,0103,010306
ភូមិ,01030602,ពន្លៃ,Ponley,01,0103,010306
ភូមិ,01030603,គោកសេះ,Kouk Seh,01,0103,010306
ភូមិ,01030604,ថ្នល់ដាច់,Thnal Dach,01,0103,010306
ភូមិ,01030605,បុស្បូវ,Bos Sbov,01,0103,010306
ភូមិ,01030606,ត្រពាំងប្រីយ៍,Trapeang Prei,01,0103,010306
ភូមិ,01030607,កំពីងពួយ,Kamping Puoy,01,0103,010306
ភូមិ,01030608,ស្ពានក្មេង,Spean Khmeng,01,0103,010306
ភូមិ,01030609,ត្រាង,Trang,01,0103,010306
ភូមិ,01040101,សំរោងតូច,Samraong Touch,01,0104,010401
ភូមិ,01040102,គោកពង្រ,Kouk Pongro,01,0104,010401
ភូមិ,01040103,ថ្មគោល,Thma Koul,01,0104,010401
ភូមិ,01040104,ប្រពុត,Proput,01,0104,010401
ភូមិ,01040105,បន្ទាត់បោះ,Bantoat Baoh,01,0104,010401
ភូមិ,01040106,គោកទ្រាស,Kouk Treas,01,0104,010401
ភូមិ,01040107,ឈ្នួរ,Chhnuor,01,0104,010401
ភូមិ,01040108,សំរោងធំ,Samraong Thum,01,0104,010401
ភូមិ,01040109,ឫស្សីខាង,Ruessei Khang,01,0104,010401
ភូមិ,01040110,ឫស្សីកណ្ដាល,Ruessei Kandal,01,0104,010401
ភូមិ,01040111,រពាត់,Ropeatt,01,0104,010401
ភូមិ,01040112,គោកត្រាច,Kouk Trach,01,0104,010401
ភូមិ,01040201,ជប់,Chob,01,0104,010402
ភូមិ,01040202,រោលជ្រូក,Roul Chruk,01,0104,010402
ភូមិ,01040203,ប្រាសាទ,Prasat,01,0104,010402
ភូមិ,01040204,ក្រសាំងថ្មី,Krasang Thmei,01,0104,010402
ភូមិ,01040205,ប្រដាក,Pradak,01,0104,010402
ភូមិ,01040206,ជ្រាប់ថ្មី,Chroab Thmei,01,0104,010402
ភូមិ,01040207,ជ្រាប់ចាស់,Chroab Chas,01,0104,010402
ភូមិ,01040208,កក់,Kak,01,0104,010402
ភូមិ,01040209,គោកលុន,Kouk Lun,01,0104,010402
ភូមិ,01040210,ភ្នំជញ្ជាំង,Phnum Chonhcheang,01,0104,010402
ភូមិ,01040211,ចក្រី,Chakkrei,01,0104,010402
ភូមិ,01040301,ភ្នំលៀបកើត,Phnum Lieb Kaeut,01,0104,010403
ភូមិ,01040302,ភ្នំលៀបលិច,Phnum Lieb Lech,01,0104,010403
ភូមិ,01040303,ទ្រយោង,Troyoung,01,0104,010403
ភូមិ,01040304,ទ្រលោកជើង,Tro Louk Cheung,01,0104,010403
ភូមិ,01040305,ទ្រលោកលិច,Tro Louk Lech,01,0104,010403
ភូមិ,01040306,ទ្រលោកត្បូង,Tro Louk Tboung,01,0104,010403
ភូមិ,01040307,ឡោទេ,Laote,01,0104,010403
ភូមិ,01040308,រំដួល,Rumduol,01,0104,010403
ភូមិ,01040309,ព្រីងជួរ,Pring Chuor,01,0104,010403
ភូមិ,01040310,កន្ដ្រប់,Kantrab,01,0104,010403
ភូមិ,01040311,ត្នោត,Tnaot,01,0104,010403
ភូមិ,01040312,អន្លង់សា,Anlong Sa,01,0104,010403
ភូមិ,01040313,កណ្ដោល,Kandaol,01,0104,010403
ភូមិ,01040314,កំបោរ,Kambaor,01,0104,010403
ភូមិ,01040315,កាបៅ,Kabau,01,0104,010403
ភូមិ,01040316,កំពង់ក្រសាំង,Kampong Krasang,01,0104,010403
ភូមិ,01040401,ចារ,Char,01,0104,010404
ភូមិ,01040402,បត់ត្រង់,Bat Trang,01,0104,010404
ភូមិ,01040403,សំពៅលូន,Sampov Lun,01,0104,010404
ភូមិ,01040404,ផ្លូវលាវ,Phlov Leav,01,0104,010404
ភូមិ,01040405,តាអំ,Ta Am,01,0104,010404
ភូមិ,01040406,អំពិល,Ampil,01,0104,010404
ភូមិ,01040407,កណ្ដាល,Kandal,01,0104,010404
ភូមិ,01040408,ថ្មី,Thmei,01,0104,010404
ភូមិ,01040409,ឱម៉ាល់,Aomal,01,0104,010404
ភូមិ,01040410,ទម្លាប់,Tumloab,01,0104,010404
ភូមិ,01040411,កៀនបន្ទាយ,Kien Banteay,01,0104,010404
ភូមិ,01040412,ប្រាសាទ,Prasat,01,0104,010404
ភូមិ,01040413,អន្លង់សា,Anlong Sa,01,0104,010404
ភូមិ,01040414,កំព្រាម,Kampream,01,0104,010404
ភូមិ,01040501,ប៉ោយក្ដឿង,Paoy Kdoeang,01,0104,010405
ភូមិ,01040502,ជើងវត្ដ,Cheung Voat,01,0104,010405
ភូមិ,01040503,កណ្ដាល,Kandal,01,0104,010405
ភូមិ,01040504,ប៉ុស្ដិចាស់,Post Chas,01,0104,010405
ភូមិ,01040505,ប៉ោយសំរោង,Paoy Samraong,01,0104,010405
ភូមិ,01040506,ប៉ោយព្រីង,Paoy Pring,01,0104,010405
ភូមិ,01040507,ប៉ោយតាប៉ែន,Paoy Ta Paen,01,0104,010405
ភូមិ,01040508,ស្រេះកើត,Sreh Kaeut,01,0104,010405
ភូមិ,01040509,ស្រេះលិច,Sreh Lech,01,0104,010405
ភូមិ,01040510,គោកស្រុក,Kouk Srok,01,0104,010405
ភូមិ,01040511,ស្រមោច,Sramaoch,01,0104,010405
ភូមិ,01040512,ពាមស្រេះ,Peam Sreh,01,0104,010405
ភូមិ,01040513,ដូនច្រែង,Doun Chraeng,01,0104,010405
ភូមិ,01040601,រហាល,Rohal,01,0104,010406
ភូមិ,01040602,សាលាឆេះ,Sala Chheh,01,0104,010406
ភូមិ,01040603,ចក,Chak,01,0104,010406
ភូមិ,01040604,ទេពកោសា,Tep Kaosa,01,0104,010406
ភូមិ,01040605,ស្នាយ,Snay,01,0104,010406
ភូមិ,01040606,អន្លង់ថ្ម,Anlong Thma,01,0104,010406
ភូមិ,01040607,ពពេល,Popel,01,0104,010406
ភូមិ,01040608,ប៉ោយស្វាយ,Paoy Svay,01,0104,010406
ភូមិ,01040609,ឫស្សី,Ruessei,01,0104,010406
ភូមិ,01040610,ព្រៃមាន់,Prey Moan,01,0104,010406
ភូមិ,01040611,ស្ទឹងកំបុត,Stueng Kambot,01,0104,010406
ភូមិ,01040701,បន្ទាត់បោះ,Bantoat Baoh,01,0104,010407
ភូមិ,01040702,ទានកាំលិច,Tean Kam Lech,01,0104,010407
ភូមិ,01040703,ទានកាំជើង,Tean Kam Cheung,01,0104,010407
ភូមិ,01040704,ទានកាំត្បូង,Tean Kam Tboung,01,0104,010407
ភូមិ,01040705,អូរ,Ou,01,0104,010407
ភូមិ,01040706,តាអ៊ុន,Ta Un,01,0104,010407
ភូមិ,01040801,ស្មាច់,Smach,01,0104,010408
ភូមិ,01040802,ប៉ោយចារ,Paoy Char,01,0104,010408
ភូមិ,01040803,តាខែក,Ta Khaek,01,0104,010408
ភូមិ,01040804,គោកកី,Kouk kei,01,0104,010408
ភូមិ,01040805,ទន្លាប់,Tonloab,01,0104,010408
ភូមិ,01040806,គោកទៀម,Kouk Tiem,01,0104,010408
ភូមិ,01040807,ចារលើ,Char Leu,01,0104,010408
ភូមិ,01040808,កន្ទួត,Kantuot,01,0104,010408
ភូមិ,01040809,ថ្មី,Thmei,01,0104,010408
ភូមិ,01040810,កណ្ដាល,Kandal,01,0104,010408
ភូមិ,01040811,ទឹកជោរ,Tuek Chour,01,0104,010408
ភូមិ,01040812,តាសៀវ,Ta Siev,01,0104,010408
ភូមិ,01040813,កំពង់ថ្កូវ,Kampong Thkov,01,0104,010408
ភូមិ,01040814,តាប៉ុន,Ta Pon,01,0104,010408
ភូមិ,01040815,ស្នាយល្អ,Snay La,01,0104,010408
ភូមិ,01040816,តាដែក,Ta Daek,01,0104,010408
ភូមិ,01040817,សំរោង,Samraong,01,0104,010408
ភូមិ,01040818,អន្លង់វិល,Anlong Vil,01,0104,010408
ភូមិ,01040901,ត្របែក,Trabaek,01,0104,010409
ភូមិ,01040902,កណ្ដាល,Kandal,01,0104,010409
ភូមិ,01040903,គោកធំ,Kouk Thum,01,0104,010409
ភូមិ,01040904,បុស្បូវ,Bos Sbov,01,0104,010409
ភូមិ,01040905,សូត្រមន្ដ,Soutr Mont,01,0104,010409
ភូមិ,01040906,ស្រះខ្ទំ,Srah Khtum,01,0104,010409
ភូមិ,01040907,តាបៅ,Tabau,01,0104,010409
ភូមិ,01040908,ក្បាលខ្ទីង,Kbal Khting,01,0104,010409
ភូមិ,01040909,ស្មាច់,Smach,01,0104,010409
ភូមិ,01040910,បឹងវែង,Boeng Veaeng,01,0104,010409
ភូមិ,01040911,បន្ទាត់បោះ,Bantoat Baoh,01,0104,010409
ភូមិ,01040912,ព្រីងកោង,Pring Kaong,01,0104,010409
ភូមិ,01040913,ខ្ចាស់,Khchas,01,0104,010409
ភូមិ,01040914,ខ្ញែរ,Khnhaer,01,0104,010409
ភូមិ,01040915,ឃូស្វាយ,Khu Svay,01,0104,010409
ភូមិ,01040916,ខ្វាវ,Khvav,01,0104,010409
ភូមិ,01040917,ត្បែង,Tbaeng,01,0104,010409
ភូមិ,01050101,បឹងសិលា,Boeng Seila,01,0105,010501
ភូមិ,01050102,តាជ្រឹង,Ta Chrueng,01,0105,010501
ភូមិ,01050103,តាផោក,Ta Phaok,01,0105,010501
ភូមិ,01050104,ប៉ោយវត្ដ,Paoy Voat,01,0105,010501
ភូមិ,01050105,ឈូក,Chhuk,01,0105,010501
ភូមិ,01050106,ជ្រៃ,Chrey,01,0105,010501
ភូមិ,01050201,យាងថ្មី,Yeang thmei,01,0105,010502
ភូមិ,01050202,ម៉ក់ហឺន,Mak Heun,01,0105,010502
ភូមិ,01050203,វាំងមួង,Veang Muong,01,0105,010502
ភូមិ,01050204,កូបកើត,Koub Kaeut,01,0105,010502
ភូមិ,01050205,ខៃដន,Khai Dan,01,0105,010502
ភូមិ,01050206,ណាកាឆាយ,Naka Chhay,01,0105,010502
ភូមិ,01050207,កូបលិច,Koub Lech,01,0105,010502
ភូមិ,01050208,កូបជើង,Koub Cheung,01,0105,010502
ភូមិ,01050209,អូរជ្រៅ,Ou Chrov,01,0105,010502
ភូមិ,01050210,សូរិយាថ្មី,Souriya Thmei,01,0105,010502
ភូមិ,01050211,កូនត្រី,Koun Trei,01,0105,010502
ភូមិ,01050301,កូបតូច,Koub Touch,01,0105,010503
ភូមិ,01050302,កោះចារ,Kaoh Char,01,0105,010503
ភូមិ,01050303,គុត្ដសត,Kuttaksat,01,0105,010503
ភូមិ,01050304,យាយអត,Yeay At,01,0105,010503
ភូមិ,01050501,បន្លិច,Banlech,01,0105,010505
ភូមិ,01050502,អ្នកតាឈរ,Neak Ta Chhor,01,0105,010505
ភូមិ,01050503,សំរោង,Samraong,01,0105,010505
ភូមិ,01050504,កំពង់រាប,Kampong Reab,01,0105,010505
ភូមិ,01050505,ថ្មី,Thmei,01,0105,010505
ភូមិ,01050506,ធ្មេញត្រី,Thmenh Trei,01,0105,010505
ភូមិ,01050507,បត់ត្រង់,Bat Trang,01,0105,010505
ភូមិ,01050508,អញ្ចាញ,Anhchanh,01,0105,010505
ភូមិ,01050509,វត្ដ,Voat,01,0105,010505
ភូមិ,01050510,កណ្ដាល,Kandal,01,0105,010505
ភូមិ,01050601,សូភីជើង,Souphi Cheung,01,0105,010506
ភូមិ,01050602,សូភីកណ្ដាល,Souphi Kandal,01,0105,010506
ភូមិ,01050603,សូភីត្បូង,Souphi Tboung,01,0105,010506
ភូមិ,01050604,គោកចក,Kouk Chak,01,0105,010506
ភូមិ,01050605,គោកព្រិច,Kouk Prich,01,0105,010506
ភូមិ,01050701,សឹង្ហលិច,Soengh Lech,01,0105,010507
ភូមិ,01050702,រកា,Roka,01,0105,010507
ភូមិ,01050703,អន្លង់ស្វាយ,Anlong Svay,01,0105,010507
ភូមិ,01050704,សឹង្ហត្បូង,Soengh Tboung,01,0105,010507
